번호,신고일,구정보,주소,유형,조치일
1747,2025-08-08,노원구,서울특별시 노원구 하계동 256-7,보도와 차도가 구분된 도로의 차도,2025-08-08
1748,2025-08-08,관악구,서울특별시 관악구 신림동 516,횡단보도 주변(3m),2025-08-08
1749,2025-08-08,관악구,서울특별시 관악구 봉천동 196-1,보호구역(어린이·노인·장애인),2025-08-08
1750,2025-08-08,마포구,서울특별시 마포구 합정동 423,보도와 차도가 구분된 도로의 차도,2025-08-08
1751,2025-08-08,강서구,서울특별시 강서구 등촌동 634-14,보호구역(어린이·노인·장애인),2025-08-08
1752,2025-08-08,양천구,서울특별시 양천구 목동 925-5,보도와 차도가 구분된 도로의 차도,2025-08-08
1753,2025-08-08,양천구,서울특별시 양천구 목동 925-5,보도와 차도가 구분된 도로의 차도,2025-08-08
1754,2025-08-08,금천구,서울특별시 금천구 독산동 299-47,보도와 차도가 구분된 도로의 차도,2025-08-08
1755,2025-08-08,관악구,서울특별시 관악구 신림동 산181-21,버스정류소 및 택시승강장 주변(5m 이내),2025-08-08
1756,2025-08-08,마포구,서울특별시 마포구 서교동 395-17,횡단보도 주변(3m),2025-08-08
1757,2025-08-08,관악구,서울특별시 관악구 봉천동 1693-52,보호구역(어린이·노인·장애인),2025-08-08
1758,2025-08-08,관악구,서울특별시 관악구 신림동 487,횡단보도 주변(3m),2025-08-08
1759,2025-08-08,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025-08-08
1760,2025-08-08,강서구,서울특별시 강서구 등촌동 666-72,보호구역(어린이·노인·장애인),2025-08-08
1761,2025-08-08,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025-08-08
1762,2025-08-08,동작구,서울특별시 동작구 상도1동 500-1,횡단보도 주변(3m),2025-08-08
1763,2025-08-08,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025-08-08
1764,2025-08-08,양천구,서울특별시 양천구 목동 903,보도와 차도가 구분된 도로의 차도,2025-08-08
1765,2025-08-08,관악구,서울특별시 관악구 봉천동 979-5,보호구역(어린이·노인·장애인),2025-08-08
1766,2025-08-08,강서구,서울특별시 강서구 등촌동 639-9,보도와 차도가 구분된 도로의 차도,2025-08-08
1767,2025-08-08,동작구,서울특별시 동작구 본동 485-2,보도와 차도가 구분된 도로의 차도,2025-08-08
1768,2025-08-08,강서구,서울특별시 강서구 가양동 1484-5,보호구역(어린이·노인·장애인),2025-08-08
1769,2025-08-08,도봉구,서울특별시 도봉구 쌍문동 83-6,지하철역 전면(5m이내),2025-08-08
1770,2025-08-08,도봉구,서울특별시 도봉구 쌍문동 142-9,버스정류소 및 택시승강장 주변(5m 이내),2025-08-08
1771,2025-08-08,강서구,서울특별시 강서구 가양동 1484-5,보호구역(어린이·노인·장애인),2025-08-08
1772,2025-08-08,양천구,서울특별시 양천구 목동 901-9,보도와 차도가 구분된 도로의 차도,2025-08-08
1773,2025-08-08,금천구,서울특별시 금천구 독산동 1081-4,횡단보도 주변(3m),2025-08-08
1774,2025-08-08,도봉구,서울특별시 도봉구 창동 45,횡단보도 주변(3m),2025-08-08
1775,2025-08-08,강동구,서울특별시 강동구 강일동 678-3,횡단보도 주변(3m),2025-08-08
1776,2025-08-08,도봉구,서울특별시 도봉구 창동 370,보호구역(어린이·노인·장애인),2025-08-08
1777,2025-08-08,노원구,서울특별시 노원구 공릉동 363-1,버스정류소 및 택시승강장 주변(5m 이내),2025-08-08
1778,2025-08-08,송파구,서울특별시 송파구 문정동 2-5,보도와 차도가 구분된 도로의 차도,2025-08-08
1779,2025-08-08,양천구,서울특별시 양천구 목동 901-8,횡단보도 주변(3m),2025-08-08
1780,2025-08-08,양천구,서울특별시 양천구 목동 929,횡단보도 주변(3m),2025-08-08
1781,2025-08-08,용산구,서울특별시 용산구 서계동 266-12,점자블록 또는 교통약자 엘리베이터,2025-08-08
1782,2025-08-08,노원구,서울특별시 노원구 공릉동 363-3,횡단보도 주변(3m),2025-08-08
1783,2025-08-08,송파구,서울특별시 송파구 문정동 117,횡단보도 주변(3m),2025-08-08
1784,2025-08-08,용산구,서울특별시 용산구 효창동 3-151,횡단보도 주변(3m),2025-08-08
1785,2025-08-08,금천구,서울특별시 금천구 가산동 234-29,버스정류소 및 택시승강장 주변(5m 이내),2025-08-08
1786,2025-08-08,마포구,서울특별시 마포구 상암동 1585,보호구역(어린이·노인·장애인),2025-08-08
1787,2025-08-08,노원구,서울특별시 노원구 공릉동 616-4,상기 사항 외 보도,2025-08-08
1788,2025-08-08,금천구,서울특별시 금천구 가산동 234-31,보도와 차도가 구분된 도로의 차도,2025-08-08
1789,2025-08-08,금천구,서울특별시 금천구 독산동 297-19,버스정류소 및 택시승강장 주변(5m 이내),2025-08-08
1790,2025-08-08,동작구,서울특별시 동작구 사당동 산21-9,보도와 차도가 구분된 도로의 차도,2025-08-08
1791,2025-08-08,마포구,서울특별시 마포구 상암동 1726,자전거 도로,2025-08-08
1792,2025-08-08,노원구,서울특별시 노원구 상계동 443-4,보도와 차도가 구분된 도로의 차도,2025-08-08
1793,2025-08-08,용산구,서울특별시 용산구 도원동 26,횡단보도 주변(3m),2025-08-08
1794,2025-08-08,관악구,서울특별시 관악구 신림동 1642-16,버스정류소 및 택시승강장 주변(5m 이내),2025-08-08
1795,2025-08-08,노원구,서울특별시 노원구 상계동 389-635,횡단보도 주변(3m),2025-08-08
1796,2025-08-08,노원구,서울특별시 노원구 상계동 367-1,횡단보도 주변(3m),2025-08-08
1797,2025-08-08,노원구,서울특별시 노원구 상계동 371-3,횡단보도 주변(3m),2025-08-08
1798,2025-08-08,관악구,서울특별시 관악구 봉천동 975-18,보호구역(어린이·노인·장애인),2025-08-08
1799,2025-08-08,마포구,서울특별시 마포구 상암동 1730,보호구역(어린이·노인·장애인),2025-08-08
1800,2025-08-08,관악구,서울특별시 관악구 신림동 1642-17,보호구역(어린이·노인·장애인),2025-08-08
1801,2025-08-08,마포구,서울특별시 마포구 상암동 1674,보호구역(어린이·노인·장애인),2025-08-08
1802,2025-08-08,동작구,서울특별시 동작구 사당동 708-1120,보도와 차도가 구분된 도로의 차도,2025-08-08
1803,2025-08-08,관악구,서울특별시 관악구 봉천동 1708,점자블록 또는 교통약자 엘리베이터,2025-08-08
1804,2025-08-08,마포구,서울특별시 마포구 상암동 1730,보호구역(어린이·노인·장애인),2025-08-08
1805,2025-08-08,동작구,서울특별시 동작구 사당동 190-236,보도와 차도가 구분된 도로의 차도,2025-08-08
1806,2025-08-08,강서구,서울특별시 강서구 등촌동 687-4,자전거 도로,2025-08-08
1807,2025-08-08,관악구,서울특별시 관악구 신림동 882-1,보도와 차도가 구분된 도로의 차도,2025-08-08
1808,2025-08-08,강서구,서울특별시 강서구 화곡동 661-1,횡단보도 주변(3m),2025-08-08
1809,2025-08-08,서초구,서울특별시 서초구 양재동 298-10,상기 사항 외 보도,2025-08-08
1810,2025-08-08,강서구,서울특별시 강서구 화곡동 348-30,횡단보도 주변(3m),2025-08-08
1811,2025-08-08,강서구,서울특별시 강서구 화곡동 662-5,횡단보도 주변(3m),2025-08-08
1812,2025-08-08,서초구,서울특별시 서초구 양재동 298-15,보호구역(어린이·노인·장애인),2025-08-08
1813,2025-08-08,송파구,서울특별시 송파구 송파동 102-7,보도와 차도가 구분된 도로의 차도,2025-08-08
1814,2025-08-08,서초구,서울특별시 서초구 양재동 291-14,상기 사항 외 보도,2025-08-08
1815,2025-08-08,서대문구,서울특별시 서대문구 홍제동 361-137,보도와 차도가 구분된 도로의 차도,2025-08-08
1816,2025-08-08,서초구,서울특별시 서초구 양재동 392-21,횡단보도 주변(3m),2025-08-08
1817,2025-08-08,서초구,서울특별시 서초구 양재동 391,상기 사항 외 보도,2025-08-08
1818,2025-08-08,서대문구,서울특별시 서대문구 홍제동 457,횡단보도 주변(3m),2025-08-08
1819,2025-08-08,관악구,서울특별시 관악구 신림동 494,상기 사항 외 보도,2025-08-08
1820,2025-08-08,강동구,서울특별시 강동구 고덕동 336,횡단보도 주변(3m),2025-08-08
1821,2025-08-08,강동구,서울특별시 강동구 둔촌동 30-4,보호구역(어린이·노인·장애인),2025-08-08
1822,2025-08-08,관악구,서울특별시 관악구 신림동 1642-1,횡단보도 주변(3m),2025-08-08
1823,2025-08-08,송파구,서울특별시 송파구 석촌동 318,보도와 차도가 구분된 도로의 차도,2025-08-08
1824,2025-08-08,관악구,서울특별시 관악구 신림동 520-31,횡단보도 주변(3m),2025-08-08
1825,2025-08-08,마포구,서울특별시 마포구 망원동 420-25,버스정류소 및 택시승강장 주변(5m 이내),2025-08-08
1826,2025-08-08,강서구,서울특별시 강서구 화곡동 1111-8,보호구역(어린이·노인·장애인),2025-08-08
1827,2025-08-08,성북구,서울특별시 성북구 석관동 384-8,보도와 차도가 구분된 도로의 차도,2025-08-08
1828,2025-08-08,마포구,서울특별시 마포구 망원동 452-1,보도와 차도가 구분된 도로의 차도,2025-08-08
1829,2025-08-08,관악구,서울특별시 관악구 신림동 1675-5,보호구역(어린이·노인·장애인),2025-08-08
1830,2025-08-08,관악구,서울특별시 관악구 신림동 1493-5,보도와 차도가 구분된 도로의 차도,2025-08-08
1831,2025-08-08,마포구,서울특별시 마포구 망원동 452-2,보도와 차도가 구분된 도로의 차도,2025-08-08
1832,2025-08-08,강서구,서울특별시 강서구 화곡동 1106-6,보도와 차도가 구분된 도로의 차도,2025-08-08
1833,2025-08-08,마포구,서울특별시 마포구 망원동 452-1,횡단보도 주변(3m),2025-08-08
1834,2025-08-08,관악구,서울특별시 관악구 신림동 1676-14,상기 사항 외 보도,2025-08-08
1835,2025-08-08,송파구,서울특별시 송파구 잠실동 279,보도와 차도가 구분된 도로의 차도,2025-08-08
1836,2025-08-08,송파구,서울특별시 송파구 잠실동 194-4,횡단보도 주변(3m),2025-08-08
1837,2025-08-08,강서구,서울특별시 강서구 화곡동 59-5,보호구역(어린이·노인·장애인),2025-08-08
1838,2025-08-08,강서구,서울특별시 강서구 화곡동 409-80,보호구역(어린이·노인·장애인),2025-08-08
1839,2025-08-08,강서구,서울특별시 강서구 화곡동 409-80,보호구역(어린이·노인·장애인),2025-08-08
1840,2025-08-08,강동구,서울특별시 강동구 성내동 435-41,상기 사항 외 보도,2025-08-08
1841,2025-08-08,송파구,서울특별시 송파구 잠실동 279,횡단보도 주변(3m),2025-08-08
1842,2025-08-08,송파구,서울특별시 송파구 잠실동 178-7,횡단보도 주변(3m),2025-08-08
1843,2025-08-08,송파구,서울특별시 송파구 가락동 60,보도와 차도가 구분된 도로의 차도,2025-08-08
1844,2025-08-08,강동구,서울특별시 강동구 둔촌동 170-1,횡단보도 주변(3m),2025-08-08
1845,2025-08-08,강동구,서울특별시 강동구 암사동 396-8,보호구역(어린이·노인·장애인),2025-08-08
1846,2025-08-08,송파구,서울특별시 송파구 가락동 100-2,횡단보도 주변(3m),2025-08-08
1847,2025-08-08,송파구,서울특별시 송파구 가락동 100-2,보도와 차도가 구분된 도로의 차도,2025-08-08
1848,2025-08-08,강동구,서울특별시 강동구 고덕동 673,횡단보도 주변(3m),2025-08-08
1849,2025-08-08,송파구,서울특별시 송파구 오금동 6-2,보도와 차도가 구분된 도로의 차도,2025-08-08
1850,2025-08-08,서대문구,서울특별시 서대문구 대신동 115,보도와 차도가 구분된 도로의 차도,2025-08-08
1851,2025-08-08,서대문구,서울특별시 서대문구 대신동 143-1,버스정류소 및 택시승강장 주변(5m 이내),2025-08-08
1852,2025-08-08,서대문구,서울특별시 서대문구 대신동 143-10,버스정류소 및 택시승강장 주변(5m 이내),2025-08-08
1853,2025-08-08,서대문구,서울특별시 서대문구 대신동 143-10,버스정류소 및 택시승강장 주변(5m 이내),2025-08-08
1854,2025-08-08,서대문구,서울특별시 서대문구 대신동 143-10,횡단보도 주변(3m),2025-08-08
1855,2025-08-08,서대문구,서울특별시 서대문구 대신동 143-10,횡단보도 주변(3m),2025-08-08
1856,2025-08-08,송파구,서울특별시 송파구 송파동 141,보도와 차도가 구분된 도로의 차도,2025-08-08
1857,2025-08-08,송파구,서울특별시 송파구 방이동 189-1,보도와 차도가 구분된 도로의 차도,2025-08-08
1858,2025-08-08,송파구,서울특별시 송파구 송파동 141,보도와 차도가 구분된 도로의 차도,2025-08-08
1859,2025-08-08,송파구,서울특별시 송파구 송파동 3,보도와 차도가 구분된 도로의 차도,2025-08-08
1860,2025-08-08,서초구,서울특별시 서초구 양재동 241-11,상기 사항 외 보도,2025-08-08
1861,2025-08-08,서초구,서울특별시 서초구 양재동 260-3,보도와 차도가 구분된 도로의 차도,2025-08-08
1862,2025-08-08,서초구,서울특별시 서초구 양재동 261-21,상기 사항 외 보도,2025-08-08
1863,2025-08-08,마포구,서울특별시 마포구 망원동 416-8,보도와 차도가 구분된 도로의 차도,2025-08-08
1864,2025-08-08,서초구,서울특별시 서초구 양재동 261-21,상기 사항 외 보도,2025-08-08
1865,2025-08-08,서초구,서울특별시 서초구 양재동 261-24,상기 사항 외 보도,2025-08-08
1866,2025-08-08,서초구,서울특별시 서초구 양재동 83-13,보도와 차도가 구분된 도로의 차도,2025-08-08
1867,2025-08-08,서초구,서울특별시 서초구 양재동 86-12,보도와 차도가 구분된 도로의 차도,2025-08-08
1868,2025-08-08,서초구,서울특별시 서초구 양재동 84,보도와 차도가 구분된 도로의 차도,2025-08-08
1869,2025-08-08,서초구,서울특별시 서초구 양재동 3-15,상기 사항 외 보도,2025-08-08
1870,2025-08-08,서초구,서울특별시 서초구 양재동 4-1,상기 사항 외 보도,2025-08-08
1871,2025-08-08,서초구,서울특별시 서초구 양재동 2-25,보도와 차도가 구분된 도로의 차도,2025-08-08
1872,2025-08-08,서초구,서울특별시 서초구 양재동 2-3,상기 사항 외 보도,2025-08-08
1873,2025-08-09,강남구,서울특별시 강남구 개포동 1197-2,보도와 차도가 구분된 도로의 차도,2025-08-09
1874,2025-08-09,강남구,서울특별시 강남구 개포동 1197-2,보도와 차도가 구분된 도로의 차도,2025-08-09
1875,2025-08-09,강남구,서울특별시 강남구 개포동 1197-2,보도와 차도가 구분된 도로의 차도,2025-08-09
1876,2025-08-09,강남구,서울특별시 강남구 도곡동 967,보도와 차도가 구분된 도로의 차도,2025-08-09
1877,2025-08-09,강남구,서울특별시 강남구 도곡동 967,보도와 차도가 구분된 도로의 차도,2025-08-09
1878,2025-08-09,강남구,서울특별시 강남구 도곡동 967,보도와 차도가 구분된 도로의 차도,2025-08-09
1879,2025-08-09,강남구,서울특별시 강남구 도곡동 545-14,보도와 차도가 구분된 도로의 차도,2025-08-09
1880,2025-08-09,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-09
1881,2025-08-09,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-09
1882,2025-08-09,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-09
1883,2025-08-09,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-09
1884,2025-08-09,강남구,서울특별시 강남구 역삼동 805-32,보도와 차도가 구분된 도로의 차도,2025-08-09
1885,2025-08-09,강남구,서울특별시 강남구 역삼동 773-8,보도와 차도가 구분된 도로의 차도,2025-08-09
1886,2025-08-09,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-08-09
1887,2025-08-09,강남구,서울특별시 강남구 대치동 904-18,보도와 차도가 구분된 도로의 차도,2025-08-09
1888,2025-08-09,강남구,서울특별시 강남구 대치동 904-12,보도와 차도가 구분된 도로의 차도,2025-08-09
1889,2025-08-09,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-08-09
1890,2025-08-09,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-08-09
1891,2025-08-09,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-08-09
1892,2025-08-09,강남구,서울특별시 강남구 대치동 903-27,보도와 차도가 구분된 도로의 차도,2025-08-09
1893,2025-08-09,강남구,서울특별시 강남구 대치동 1011-8,보도와 차도가 구분된 도로의 차도,2025-08-09
1894,2025-08-09,강남구,서울특별시 강남구 대치동 1011-8,보도와 차도가 구분된 도로의 차도,2025-08-09
1895,2025-08-09,강남구,서울특별시 강남구 대치동 942,보도와 차도가 구분된 도로의 차도,2025-08-09
1896,2025-08-09,강남구,서울특별시 강남구 삼성동 188,보도와 차도가 구분된 도로의 차도,2025-08-09
1897,2025-08-09,강남구,서울특별시 강남구 삼성동 111-131,보도와 차도가 구분된 도로의 차도,2025-08-09
1898,2025-08-09,강남구,서울특별시 강남구 청담동 139-6,보도와 차도가 구분된 도로의 차도,2025-08-09
1899,2025-08-09,강남구,서울특별시 강남구 청담동 97,보도와 차도가 구분된 도로의 차도,2025-08-09
1900,2025-08-09,강남구,서울특별시 강남구 청담동 139-6,보도와 차도가 구분된 도로의 차도,2025-08-09
1901,2025-08-09,강남구,서울특별시 강남구 청담동 95-4,보도와 차도가 구분된 도로의 차도,2025-08-09
1902,2025-08-09,강남구,서울특별시 강남구 청담동 95-4,보도와 차도가 구분된 도로의 차도,2025-08-09
1903,2025-08-09,강남구,서울특별시 강남구 청담동 97,보도와 차도가 구분된 도로의 차도,2025-08-09
1904,2025-08-09,강남구,서울특별시 강남구 청담동 97-23,보도와 차도가 구분된 도로의 차도,2025-08-09
1905,2025-08-09,강남구,서울특별시 강남구 청담동 97,보도와 차도가 구분된 도로의 차도,2025-08-09
1906,2025-08-09,강남구,서울특별시 강남구 청담동 139-6,보도와 차도가 구분된 도로의 차도,2025-08-09
1907,2025-08-09,강남구,서울특별시 강남구 청담동 139-6,보도와 차도가 구분된 도로의 차도,2025-08-09
1908,2025-08-09,강남구,서울특별시 강남구 청담동 97,보도와 차도가 구분된 도로의 차도,2025-08-09
1909,2025-08-09,강남구,서울특별시 강남구 청담동 139-6,보도와 차도가 구분된 도로의 차도,2025-08-09
1910,2025-08-09,강남구,서울특별시 강남구 청담동 139-6,보도와 차도가 구분된 도로의 차도,2025-08-09
1911,2025-08-09,강남구,서울특별시 강남구 청담동 139-6,보도와 차도가 구분된 도로의 차도,2025-08-09
1912,2025-08-09,강남구,서울특별시 강남구 청담동 139-8,보도와 차도가 구분된 도로의 차도,2025-08-09
1913,2025-08-09,강남구,서울특별시 강남구 청담동 139-8,보도와 차도가 구분된 도로의 차도,2025-08-09
1914,2025-08-09,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-08-09
1915,2025-08-09,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-08-09
1916,2025-08-09,강남구,서울특별시 강남구 청담동 6-5,보도와 차도가 구분된 도로의 차도,2025-08-09
1917,2025-08-09,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-08-09
1918,2025-08-09,강남구,서울특별시 강남구 청담동 77-56,보도와 차도가 구분된 도로의 차도,2025-08-09
1919,2025-08-09,강남구,서울특별시 강남구 청담동 77-56,보도와 차도가 구분된 도로의 차도,2025-08-09
1920,2025-08-11,서초구,서울특별시 서초구 양재동 310-2,횡단보도 주변(3m),2025-08-12
1921,2025-08-11,서초구,서울특별시 서초구 서초동 1385,보도와 차도가 구분된 도로의 차도,2025-08-11
1922,2025-08-11,서초구,서울특별시 서초구 서초동 1417,보호구역(어린이·노인·장애인),2025-08-11
1923,2025-08-11,서초구,서울특별시 서초구 서초동 1316-5,상기 사항 외 보도,2025-08-11
1924,2025-08-11,서대문구,서울특별시 서대문구 북가좌동 474,상기 사항 외 보도,2025-08-12
1925,2025-08-11,영등포구,서울특별시 영등포구 도림동 224-1,보도와 차도가 구분된 도로의 차도,2025-08-11
1926,2025-08-11,영등포구,서울특별시 영등포구 대림동 623-2,횡단보도 주변(3m),2025-08-11
1927,2025-08-11,서초구,서울특별시 서초구 양재동 390,보도와 차도가 구분된 도로의 차도,2025-08-12
1928,2025-08-11,영등포구,서울특별시 영등포구 당산동4가 38-4,상기 사항 외 보도,2025-08-11
1929,2025-08-11,서초구,서울특별시 서초구 서초동 1748-4,상기 사항 외 보도,2025-08-11
1930,2025-08-11,서초구,서울특별시 서초구 서초동 1688-14,상기 사항 외 보도,2025-08-11
1931,2025-08-11,서초구,서울특별시 서초구 서초동 1322-18,상기 사항 외 보도,2025-08-11
1932,2025-08-11,서초구,서울특별시 서초구 서초동 1379,상기 사항 외 보도,2025-08-11
1933,2025-08-11,서초구,서울특별시 서초구 서초동 1316-5,상기 사항 외 보도,2025-08-11
1934,2025-08-11,영등포구,서울특별시 영등포구 신길동 355-15,횡단보도 주변(3m),2025-08-11
1935,2025-08-11,서초구,서울특별시 서초구 서초동 1326-17,상기 사항 외 보도,2025-08-11
1936,2025-08-11,서초구,서울특별시 서초구 서초동 1641-13,보호구역(어린이·노인·장애인),2025-08-11
1937,2025-08-11,영등포구,서울특별시 영등포구 대림동 697-2,상기 사항 외 보도,2025-08-11
1938,2025-08-11,영등포구,서울특별시 영등포구 신길동 산168,상기 사항 외 보도,2025-08-11
1939,2025-08-11,서초구,서울특별시 서초구 방배동 1015,보도와 차도가 구분된 도로의 차도,2025-08-11
1940,2025-08-11,서초구,서울특별시 서초구 방배동 1010-1,보도와 차도가 구분된 도로의 차도,2025-08-11
1941,2025-08-11,동작구,서울특별시 동작구 본동 163-2,점자블록 또는 교통약자 엘리베이터,2025-08-11
1942,2025-08-11,동작구,서울특별시 동작구 본동 344-20,점자블록 또는 교통약자 엘리베이터,2025-08-11
1943,2025-08-11,서초구,서울특별시 서초구 서초동 1748-51,상기 사항 외 보도,2025-08-11
1944,2025-08-11,서초구,서울특별시 서초구 방배동 1037-6,횡단보도 주변(3m),2025-08-11
1945,2025-08-11,서초구,서울특별시 서초구 방배동 1008-2,보도와 차도가 구분된 도로의 차도,2025-08-11
1946,2025-08-11,송파구,서울특별시 송파구 거여동 20-14,자전거 도로,2025-08-11
1947,2025-08-11,송파구,서울특별시 송파구 거여동 20-14,자전거 도로,2025-08-11
1948,2025-08-11,영등포구,서울특별시 영등포구 대림동 749-55,보도와 차도가 구분된 도로의 차도,2025-08-11
1949,2025-08-11,송파구,서울특별시 송파구 거여동 20-14,자전거 도로,2025-08-11
1950,2025-08-11,서대문구,서울특별시 서대문구 남가좌동 389,보호구역(어린이·노인·장애인),2025-08-11
1951,2025-08-11,영등포구,서울특별시 영등포구 문래동2가 38-1,상기 사항 외 보도,2025-08-11
1952,2025-08-11,영등포구,서울특별시 영등포구 당산동4가 91,보호구역(어린이·노인·장애인),2025-08-11
1953,2025-08-11,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-11
1954,2025-08-11,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-11
1955,2025-08-11,강남구,서울특별시 강남구 논현동 279-23,보도와 차도가 구분된 도로의 차도,2025-08-11
1956,2025-08-11,강남구,서울특별시 강남구 논현동 70-6,보도와 차도가 구분된 도로의 차도,2025-08-11
1957,2025-08-11,강남구,서울특별시 강남구 논현동 70-13,보도와 차도가 구분된 도로의 차도,2025-08-11
1958,2025-08-11,강남구,서울특별시 강남구 논현동 70-6,보도와 차도가 구분된 도로의 차도,2025-08-11
1959,2025-08-11,강남구,서울특별시 강남구 논현동 70-6,보도와 차도가 구분된 도로의 차도,2025-08-11
1960,2025-08-11,강남구,서울특별시 강남구 논현동 70-11,보도와 차도가 구분된 도로의 차도,2025-08-11
1961,2025-08-11,강남구,서울특별시 강남구 논현동 70-11,보도와 차도가 구분된 도로의 차도,2025-08-11
1962,2025-08-11,영등포구,서울특별시 영등포구 당산동5가 11-37,상기 사항 외 보도,2025-08-11
1963,2025-08-11,강남구,서울특별시 강남구 역삼동 858-18,보도와 차도가 구분된 도로의 차도,2025-08-11
1964,2025-08-11,강남구,서울특별시 강남구 역삼동 858-18,보도와 차도가 구분된 도로의 차도,2025-08-11
1965,2025-08-11,강남구,서울특별시 강남구 역삼동 837-36,보도와 차도가 구분된 도로의 차도,2025-08-11
1966,2025-08-11,강남구,서울특별시 강남구 청담동 77-28,보도와 차도가 구분된 도로의 차도,2025-08-11
1967,2025-08-11,영등포구,서울특별시 영등포구 당산동 376,보도와 차도가 구분된 도로의 차도,2025-08-11
1968,2025-08-11,강남구,서울특별시 강남구 청담동 77-28,보도와 차도가 구분된 도로의 차도,2025-08-11
1969,2025-08-11,강남구,서울특별시 강남구 도곡동 553,보도와 차도가 구분된 도로의 차도,2025-08-11
1970,2025-08-11,강남구,서울특별시 강남구 청담동 77-28,보도와 차도가 구분된 도로의 차도,2025-08-11
1971,2025-08-11,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-11
1972,2025-08-11,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-11
1973,2025-08-11,강남구,서울특별시 강남구 청담동 19-6,보도와 차도가 구분된 도로의 차도,2025-08-11
1974,2025-08-11,강남구,서울특별시 강남구 역삼동 786-17,보도와 차도가 구분된 도로의 차도,2025-08-11
1975,2025-08-11,강남구,서울특별시 강남구 청담동 20-23,보도와 차도가 구분된 도로의 차도,2025-08-11
1976,2025-08-11,강남구,서울특별시 강남구 역삼동 786-18,보도와 차도가 구분된 도로의 차도,2025-08-11
1977,2025-08-11,강남구,서울특별시 강남구 청담동 20-24,보도와 차도가 구분된 도로의 차도,2025-08-11
1978,2025-08-11,강남구,서울특별시 강남구 청담동 20-21,보도와 차도가 구분된 도로의 차도,2025-08-11
1979,2025-08-11,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-11
1980,2025-08-11,강남구,서울특별시 강남구 청담동 20-21,보도와 차도가 구분된 도로의 차도,2025-08-11
1981,2025-08-11,강남구,서울특별시 강남구 청담동 20-24,보도와 차도가 구분된 도로의 차도,2025-08-11
1982,2025-08-11,강남구,서울특별시 강남구 청담동 20-24,보도와 차도가 구분된 도로의 차도,2025-08-11
1983,2025-08-11,강남구,서울특별시 강남구 청담동 20-24,보도와 차도가 구분된 도로의 차도,2025-08-11
1984,2025-08-11,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-11
1985,2025-08-11,강남구,서울특별시 강남구 청담동 20-23,보도와 차도가 구분된 도로의 차도,2025-08-11
1986,2025-08-11,송파구,서울특별시 송파구 가락동 110-1,보호구역(어린이·노인·장애인),2025-08-11
1987,2025-08-11,송파구,서울특별시 송파구 가락동 110-1,보호구역(어린이·노인·장애인),2025-08-11
1988,2025-08-11,강남구,서울특별시 강남구 도곡동 556,보도와 차도가 구분된 도로의 차도,2025-08-11
1989,2025-08-11,강남구,서울특별시 강남구 역삼동 805,보도와 차도가 구분된 도로의 차도,2025-08-11
1990,2025-08-11,강남구,서울특별시 강남구 도곡동 556,보도와 차도가 구분된 도로의 차도,2025-08-11
1991,2025-08-11,송파구,서울특별시 송파구 거여동 295,보호구역(어린이·노인·장애인),2025-08-11
1992,2025-08-11,송파구,서울특별시 송파구 거여동 295,횡단보도 주변(3m),2025-08-11
1993,2025-08-11,송파구,서울특별시 송파구 거여동 295,횡단보도 주변(3m),2025-08-11
1994,2025-08-11,송파구,서울특별시 송파구 거여동 607,자전거 도로,2025-08-11
1995,2025-08-11,강남구,서울특별시 강남구 대치동 940-8,보도와 차도가 구분된 도로의 차도,2025-08-11
1996,2025-08-11,영등포구,서울특별시 영등포구 여의도동 20,상기 사항 외 보도,2025-08-11
1997,2025-08-11,영등포구,서울특별시 영등포구 여의도동 20,상기 사항 외 보도,2025-08-11
