month,grid_id,count
12,4792_9722,1
12,4792_9723,1
12,4792_9731,1
12,4792_9732,1
12,4792_9809,1
12,4793_9709,1
12,4793_9714,1
12,4793_9719,1
12,4793_9722,1
12,4793_9728,1
12,4793_9806,1
12,4794_9716,1
12,4794_9717,1
12,4794_9801,1
12,4794_9803,1
12,4794_9812,1
12,4795_9703,1
12,4795_9717,1
12,4795_9718,1
12,4795_9802,1
12,4795_9806,1
12,4795_9807,1
12,4795_9809,1
12,4795_9811,1
12,4796_9711,1
12,4796_9809,1
12,4796_9810,1
12,4797_9714,1
12,4797_9716,1
12,4797_9721,1
12,4797_9730,1
12,4797_9732,1
12,4797_9739,1
12,4797_9807,1
12,4798_9707,1
12,4798_9710,1
12,4798_9714,1
12,4798_9721,1
12,4798_9729,1
12,4798_9730,1
12,4798_9737,1
12,4798_9807,1
12,4798_9809,1
12,4798_9810,1
12,4798_9811,1
12,4798_9813,1
12,4798_9818,1
12,4799_9707,1
12,4799_9710,1
12,4799_9719,1
12,4799_9723,1
12,4799_9738,1
12,4799_9739,1
12,4799_9806,1
12,4799_9811,1
12,4799_9814,1
12,4799_9819,1
12,4799_9820,1
12,4799_9825,1
12,4800_9708,1
12,4800_9722,1
12,4800_9724,1
12,4800_9725,1
12,4800_9734,1
12,4800_9737,1
12,4800_9738,1
12,4800_9808,1
12,4800_9824,1
12,4801_9722,1
12,4801_9723,1
12,4801_9725,1
12,4801_9726,1
12,4801_9732,1
12,4801_9734,1
12,4801_9810,1
12,4801_9814,1
12,4801_9823,1
12,4802_9722,1
12,4802_9724,1
12,4802_9730,1
12,4802_9733,1
12,4802_9818,1
12,4803_9719,1
12,4803_9732,1
12,4803_9813,1
12,4803_9817,1
12,4803_9818,1
12,4803_9824,1
12,4804_9723,1
12,4804_9726,1
12,4804_9734,1
12,4804_9805,1
12,4804_9820,1
12,4805_9722,1
12,4805_9804,1
12,4805_9808,1
12,4805_9811,1
12,4805_9816,1
12,4806_9722,1
12,4806_9732,1
12,4806_9786,1
12,4806_9809,1
12,4807_9732,1
12,4807_9801,1
12,4807_9802,1
12,4807_9805,1
12,4807_9806,1
12,4807_9808,1
12,4807_9812,1
12,4807_9813,1
12,4807_9815,1
12,4808_9783,1
12,4808_9784,1
12,4808_9785,1
12,4808_9786,1
12,4808_9803,1
12,4808_9809,1
12,4808_9812,1
12,4808_9814,1
12,4808_9815,1
12,4809_9812,1
12,4810_9727,1
12,4810_9729,1
12,4810_9813,1
12,4810_9814,1
12,4811_9795,1
12,4811_9799,1
12,4811_9802,1
12,4811_9803,1
12,4811_9804,1
12,4811_9806,1
12,4811_9810,1
12,4812_9725,1
12,4813_9789,1
12,4813_9790,1
12,4813_9802,1
12,4813_9806,1
12,4814_9726,1
12,4814_9729,1
12,4814_9789,1
12,4814_9792,1
12,4815_9799,1
12,4815_9805,1
12,4816_9724,1
12,4816_9726,1
12,4816_9729,1
12,4816_9789,1
12,4816_9790,1
12,4817_9726,1
12,4819_9727,1
12,4819_9731,1
12,4820_9727,1
12,4821_9723,1
12,4821_9726,1
12,4822_9722,1
12,4822_9724,1
12,4822_9725,1
12,4824_9722,1
12,4825_9728,1
12,4826_9728,1
12,4826_9731,1
12,4826_9798,1
12,4827_9735,1
12,4827_9736,1
12,4829_9715,1
12,4829_9732,1
12,4829_9737,1
12,4829_9740,1
12,4829_9743,1
12,4830_9722,1
12,4830_9724,1
12,4830_9728,1
12,4830_9730,1
12,4830_9740,1
12,4830_9743,1
12,4831_9709,1
12,4831_9711,1
12,4831_9719,1
12,4831_9726,1
12,4831_9727,1
12,4831_9729,1
12,4831_9742,1
12,4832_9716,1
12,4832_9726,1
12,4832_9730,1
12,4832_9739,1
12,4833_9711,1
12,4833_9717,1
12,4833_9721,1
12,4833_9723,1
12,4833_9727,1
12,4833_9738,1
12,4834_9713,1
12,4834_9716,1
12,4834_9720,1
12,4834_9729,1
12,4834_9731,1
12,4834_9737,1
12,4834_9742,1
12,4834_9743,1
12,4834_9747,1
12,4834_9751,1
12,4835_9713,1
12,4835_9726,1
12,4835_9728,1
12,4835_9739,1
12,4835_9742,1
12,4835_9743,1
12,4836_9726,1
12,4836_9738,1
12,4837_9714,1
12,4837_9719,1
12,4837_9720,1
12,4837_9721,1
12,4837_9732,1
12,4838_9719,1
12,4838_9722,1
12,4838_9737,1
12,4838_9739,1
12,4838_9741,1
12,4838_9752,1
12,4839_9722,1
12,4839_9733,1
12,4839_9754,1
12,4840_9710,1
12,4840_9712,1
12,4840_9719,1
12,4840_9721,1
12,4840_9722,1
12,4840_9723,1
12,4840_9726,1
12,4840_9738,1
12,4840_9739,1
12,4840_9741,1
12,4840_9744,1
12,4841_9711,1
12,4841_9712,1
12,4841_9714,1
12,4841_9720,1
12,4841_9724,1
12,4841_9738,1
12,4841_9743,1
12,4841_9753,1
12,4842_9711,1
12,4842_9717,1
12,4842_9718,1
12,4842_9719,1
12,4842_9724,1
12,4842_9742,1
12,4843_9723,1
12,4844_9715,1
12,4844_9722,1
12,4844_9745,1
12,4844_9747,1
12,4845_9720,1
12,4845_9746,1
12,4846_9748,1
12,4846_9750,1
12,4846_9751,1
12,4847_9720,1
12,4847_9723,1
12,4848_9717,1
12,4848_9718,1
12,4848_9720,1
12,4848_9722,1
12,4849_9719,1
12,4849_9745,1
12,4849_9758,1
12,4849_9760,1
12,4854_9755,1
12,4855_9750,1
12,4855_9751,1
12,4855_9761,1
12,4855_9764,1
